Stakeholder Id,Request Id,Request Date,Dï¿½but,Fin,Spectrum Service,Usage Type,Venue,Duplex,Channel Bandwidth (kHz),Attributed Frequency (Tx),Intervalle de prï¿½fï¿½rence,Attributed Frequency (Rx),Status,Saisie,Rï¿½ponse ANFR,Availability
TIFU,TIFU-848,31/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,1449.0,Non,,approved,auto,,Available
TIFU,TIFU-849,31/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,1453.0,Non,,approved,auto,,Available
TIFU,TIFU-850,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,5936.0,Non,,approved,auto,,Available
TIFU,TIFU-851,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,5940.0,Non,,approved,auto,,Available
TIFU,TIFU-852,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,5944.0,Non,,approved,auto,,Available
TIFU,TIFU-853,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Oui,12.5,164.375,Non,159.775,approved,auto,,Available
TIFU,TIFU-854,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Oui,6.25,164.475,Non,159.875,approved,auto,,Available
TIFU,TIFU-855,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,154.0375,Non,,approved,auto,,Available
TIFU,TIFU-856,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,154.1375,Non,,approved,auto,,Available
TIFU,TIFU-857,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,154.5125,Non,,approved,auto,,Available
TIFU,TIFU-858,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,403.9125,Non,,approved,auto,,Available
TIFU,TIFU-859,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,403.925,Non,,approved,auto,,Available
TIFU,TIFU-860,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,403.9375,Non,,approved,auto,,Available
TIFU,TIFU-861,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,403.95,Non,,approved,auto,,Available
TIFU,TIFU-862,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,511.9,Non,,approved,auto,,Available
TIFU,TIFU-863,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,512.1,Non,,approved,auto,,Available
TIFU,TIFU-864,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,512.3,Non,,approved,auto,,Available
TIFU,TIFU-865,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,512.5,Non,,approved,auto,,Available
TIFU,TIFU-866,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,512.7,Non,,approved,auto,,Available
TIFU,TIFU-867,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,512.9,Non,,approved,auto,,Available
TIFU,TIFU-868,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,513.1,Non,,approved,auto,,Available
TIFU,TIFU-869,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,513.3,Non,,approved,auto,,Available
TIFU,TIFU-870,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,513.5,Non,,approved,auto,,Available
TIFU,TIFU-871,31/07/2023,30/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,513.7,Non,,approved,auto,,Available
TIFU,TIFU-872,31/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,1457.0,Non,,approved,auto,,Available
TIFU,TIFU-873,31/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,1461.0,Non,,approved,auto,,Available
TIFU,TIFU-874,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,5948.0,Non,,approved,auto,,Available
TIFU,TIFU-875,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,5952.0,Non,,approved,auto,,Available
TIFU,TIFU-876,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,5956.0,Non,,approved,auto,,Available
TIFU,TIFU-877,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Oui,12.5,164.575,Non,159.975,approved,auto,,Available
TIFU,TIFU-878,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Oui,6.25,164.675,Non,160.075,approved,auto,,Available
TIFU,TIFU-879,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,154.6,Non,,approved,auto,,Available
TIFU,TIFU-880,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,158.025,Non,,approved,auto,,Available
TIFU,TIFU-881,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,158.15,Non,,approved,auto,,Available
TIFU,TIFU-882,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,403.9625,Non,,approved,auto,,Available
TIFU,TIFU-883,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,403.975,Non,,approved,auto,,Available
TIFU,TIFU-884,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,403.9875,Non,,approved,auto,,Available
TIFU,TIFU-885,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,404.0,Non,,approved,auto,,Available
TIFU,TIFU-886,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,513.9,Non,,approved,auto,,Available
TIFU,TIFU-887,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,514.1,Non,,approved,auto,,Available
TIFU,TIFU-888,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,514.3,Non,,approved,auto,,Available
TIFU,TIFU-889,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,514.5,Non,,approved,auto,,Available
TIFU,TIFU-890,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,514.7,Non,,approved,auto,,Available
TIFU,TIFU-891,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,514.9,Non,,approved,auto,,Available
TIFU,TIFU-892,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,515.1,Non,,approved,auto,,Available
TIFU,TIFU-893,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,515.3,Non,,approved,auto,,Available
TIFU,TIFU-894,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,515.5,Non,,approved,auto,,Available
TIFU,TIFU-895,31/07/2023,30/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,515.7,Non,,approved,auto,,Available
TIFU,TIFU-896,31/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,1465.0,Non,,approved,auto,,Available
TIFU,TIFU-897,31/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,1469.0,Non,,approved,auto,,Available
TIFU,TIFU-898,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,5960.0,Non,,approved,auto,,Available
TIFU,TIFU-899,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,5964.0,Non,,approved,auto,,Available
TIFU,TIFU-900,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,5968.0,Non,,approved,auto,,Available
TIFU,TIFU-901,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Oui,12.5,164.775,Non,160.175,approved,auto,,Available
TIFU,TIFU-902,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Oui,6.25,164.95,Non,160.35,approved,auto,,Available
TIFU,TIFU-903,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,158.25,Non,,approved,auto,,Available
TIFU,TIFU-904,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,158.35,Non,,approved,auto,,Available
TIFU,TIFU-905,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,160.45,Non,,approved,auto,,Available
TIFU,TIFU-906,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,404.0125,Non,,approved,auto,,Available
TIFU,TIFU-907,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,404.025,Non,,approved,auto,,Available
TIFU,TIFU-908,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,404.0375,Non,,approved,auto,,Available
TIFU,TIFU-909,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,404.05,Non,,approved,auto,,Available
TIFU,TIFU-910,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,515.9,Non,,approved,auto,,Available
TIFU,TIFU-911,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,516.1,Non,,approved,auto,,Available
TIFU,TIFU-912,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,516.3,Non,,approved,auto,,Available
TIFU,TIFU-913,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,516.5,Non,,approved,auto,,Available
TIFU,TIFU-914,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,516.7,Non,,approved,auto,,Available
TIFU,TIFU-915,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,516.9,Non,,approved,auto,,Available
TIFU,TIFU-916,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,517.1,Non,,approved,auto,,Available
TIFU,TIFU-917,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,517.3,Non,,approved,auto,,Available
TIFU,TIFU-918,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,517.5,Non,,approved,auto,,Available
TIFU,TIFU-919,31/07/2023,30/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,517.7,Non,,approved,auto,,Available
TIFU,TIFU-920,31/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,1473.0,Non,,approved,auto,,Available
TIFU,TIFU-921,31/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,1477.0,Non,,approved,auto,,Available
TIFU,TIFU-922,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,5972.0,Non,,approved,auto,,Available
TIFU,TIFU-923,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,6942.0,Non,,approved,auto,,Available
TIFU,TIFU-924,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,6946.0,Non,,approved,auto,,Available
TIFU,TIFU-925,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Oui,12.5,165.0875,Non,160.4875,approved,auto,,Available
TIFU,TIFU-926,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Oui,6.25,169.825,Non,165.225,approved,auto,,Available
TIFU,TIFU-927,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,162.15,Non,,approved,auto,,Available
TIFU,TIFU-928,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,162.175,Non,,approved,auto,,Available
TIFU,TIFU-929,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,162.3125,Non,,approved,auto,,Available
TIFU,TIFU-930,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,404.0625,Non,,approved,auto,,Available
TIFU,TIFU-931,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,404.075,Non,,approved,auto,,Available
TIFU,TIFU-932,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,404.0875,Non,,approved,auto,,Available
TIFU,TIFU-933,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,404.1,Non,,approved,auto,,Available
TIFU,TIFU-934,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,517.9,Non,,approved,auto,,Available
TIFU,TIFU-935,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,534.1,Non,,approved,auto,,Available
TIFU,TIFU-936,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,534.3,Non,,approved,auto,,Available
TIFU,TIFU-937,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,534.5,Non,,approved,auto,,Available
TIFU,TIFU-938,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,534.7,Non,,approved,auto,,Available
TIFU,TIFU-939,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,534.9,Non,,approved,auto,,Available
TIFU,TIFU-940,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,535.1,Non,,approved,auto,,Available
TIFU,TIFU-941,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,535.3,Non,,approved,auto,,Available
TIFU,TIFU-942,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,535.5,Non,,approved,auto,,Available
TIFU,TIFU-943,31/07/2023,30/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,535.7,Non,,approved,auto,,Available
TIFU,TIFU-944,31/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,1481.0,Non,,approved,auto,,Available
TIFU,TIFU-945,31/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,1485.0,Non,,approved,auto,,Available
TIFU,TIFU-946,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,6950.0,Non,,approved,auto,,Available
TIFU,TIFU-947,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,6954.0,Non,,approved,auto,,Available
TIFU,TIFU-948,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,6958.0,Non,,approved,auto,,Available
TIFU,TIFU-949,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Oui,12.5,169.8625,Non,165.2625,approved,auto,,Available
TIFU,TIFU-950,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Oui,6.25,169.9125,Non,165.3125,approved,auto,,Available
TIFU,TIFU-951,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,162.65,Non,,approved,auto,,Available
TIFU,TIFU-952,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,162.7125,Non,,approved,auto,,Available
TIFU,TIFU-953,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,162.775,Non,,approved,auto,,Available
TIFU,TIFU-954,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,404.1125,Non,,approved,auto,,Available
TIFU,TIFU-955,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,404.125,Non,,approved,auto,,Available
TIFU,TIFU-956,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,404.1375,Non,,approved,auto,,Available
TIFU,TIFU-957,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,404.15,Non,,approved,auto,,Available
TIFU,TIFU-958,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,535.9,Non,,approved,auto,,Available
TIFU,TIFU-959,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,536.1,Non,,approved,auto,,Available
TIFU,TIFU-960,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,536.3,Non,,approved,auto,,Available
TIFU,TIFU-961,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,536.5,Non,,approved,auto,,Available
TIFU,TIFU-962,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,536.7,Non,,approved,auto,,Available
TIFU,TIFU-963,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,536.9,Non,,approved,auto,,Available
TIFU,TIFU-964,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,537.1,Non,,approved,auto,,Available
TIFU,TIFU-965,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,537.3,Non,,approved,auto,,Available
TIFU,TIFU-966,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,537.5,Non,,approved,auto,,Available
TIFU,TIFU-967,31/07/2023,30/08/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,537.7,Non,,approved,auto,,Available
TIFU,TIFU-968,31/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,1489.0,Non,,approved,auto,,Available
TIFU,TIFU-969,31/07/2023,30/08/2024,08/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,1493.0,Non,,approved,auto,,Available
TIFU,TIFU-970,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,6962.0,Non,,approved,auto,,Available
TIFU,TIFU-971,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,6966.0,Non,,approved,auto,,Available
TIFU,TIFU-972,31/07/2023,30/08/2024,05/09/2024,Wireless_Camera_and_Mobile_Airborne_Video_Links,Ground to Ground,PN3 - PARIS NORD 3,Non,4000.0,6970.0,Non,,approved,auto,,Available
TIFU,TIFU-973,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Oui,12.5,169.975,Non,165.375,approved,auto,,Available
TIFU,TIFU-974,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Oui,6.25,170.0625,Non,165.4625,approved,auto,,Available
TIFU,TIFU-975,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,162.8375,Non,,approved,auto,,Available
TIFU,TIFU-976,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,162.8875,Non,,approved,auto,,Available
TIFU,TIFU-977,31/07/2023,01/09/2024,08/09/2024,Private_Mobile_Radio,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,162.9375,Non,,approved,auto,,Available
TIFU,TIFU-978,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,404.1625,Non,,approved,auto,,Available
TIFU,TIFU-979,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,404.175,Non,,approved,auto,,Available
TIFU,TIFU-980,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,12.5,404.1875,Non,,approved,auto,,Available
TIFU,TIFU-981,31/07/2023,01/09/2024,08/09/2024,Telemetry_Telecommand,Ground to Ground,PN3 - PARIS NORD 3,Non,6.25,404.2,Non,,approved,auto,,Available
TIFU,TIFU-982,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,537.9,Non,,approved,auto,,Available
TIFU,TIFU-983,31/07/2023,01/09/2024,08/09/2024,Wireless_Microphones_and_In_Ear_Monitor,Ground to Ground,PN3 - PARIS NORD 3,Non,200.0,538.1,Non,,approved,auto,,Available
