Stakeholder Id;Request Id;Request Date;Debut;Fin;Spectrum Service;Usage Type;Venue;Duplex;Channel Bandwidth (kHz);Attributed Frequency (Tx);Intervalle de pr�f�rence;Attributed Frequency (Rx);Status;Saisie;R�ponse ANFR
FTE;FTE-491;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;470.3;Oui;;approved;auto;
FTE;FTE-492;26/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;470.5;Non;;approved;auto;
FTE;FTE-493;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;12.5;153.575;Oui;148.975;approved;auto;
FTE;FTE-494;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;6.25;153.7;Oui;149.1;approved;auto;
FTE;FTE-495;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;71.6125;Non;;approved;auto;
FTE;FTE-496;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;6.25;71.8375;Non;;approved;auto;
FTE;FTE-497;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;6.25;71.9375;Non;;approved;auto;
FTE;FTE-498;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.5125;Non;;approved;auto;
FTE;FTE-499;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.525;Non;;approved;auto;
FTE;FTE-500;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.5375;Non;;approved;auto;
FTE;FTE-501;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.55;Oui;;approved;auto;
FTE;FTE-502;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;470.7;Non;;approved;auto;
FTE;FTE-503;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;470.9;Non;;approved;auto;
FTE;FTE-504;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;471.1;Non;;approved;auto;
FTE;FTE-505;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;471.3;Non;;approved;auto;
FTE;FTE-506;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;471.5;Non;;approved;auto;
FTE;FTE-507;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;471.7;Non;;approved;auto;
FTE;FTE-508;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;471.9;Non;;approved;auto;
FTE;FTE-509;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;472.1;Non;;approved;auto;
FTE;FTE-510;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;472.3;Non;;approved;auto;
FTE;FTE-511;26/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;472.5;Non;;approved;auto;
FTE;FTE-512;26/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS2 - PARIS SUD 2;Non;4000;1302;Oui;;approved;auto;
FTE;FTE-513;26/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS2 - PARIS SUD 2;Non;4000;1306;Oui;;approved;auto;
FTE;FTE-514;26/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5852;Non;;approved;manual;
FTE;FTE-515;26/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5856;Non;;approved;auto;
FTE;FTE-516;26/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5860;Non;;approved;auto;
FTE;FTE-517;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;12.5;153.8;Oui;149.2;approved;auto;
FTE;FTE-518;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;6.25;153.9;Oui;149.3;approved;auto;
FTE;FTE-519;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;75.25;Non;;approved;auto;
FTE;FTE-520;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;6.25;75.3125;Oui;;approved;auto;
FTE;FTE-521;26/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;6.25;75.4125;Oui;;approved;auto;
FTE;FTE-522;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.5625;Oui;;approved;auto;
FTE;FTE-523;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.575;Oui;;approved;auto;
FTE;FTE-524;26/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.5875;Oui;;approved;auto;
FTE;FTE-525;26/07/2023;05/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.6;Non;;approved;auto;
FTE;FTE-526;26/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;472.7;Non;;approved;auto;
FTE;FTE-527;26/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;472.9;Non;;approved;auto;
FTE;FTE-528;26/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;473.1;Non;;approved;auto;
FTE;FTE-529;26/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;473.3;Non;;approved;auto;
FTE;FTE-530;26/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;473.5;Non;;approved;auto;
FTE;FTE-531;26/07/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;473.7;Non;;approved;auto;
FTE;FTE-532;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;473.9;Non;;approved;auto;
FTE;FTE-533;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;474.1;Non;;approved;auto;
FTE;FTE-534;26/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;474.3;Oui;;approved;auto;
FTE;FTE-535;26/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;474.5;Non;;approved;auto;
FTE;FTE-536;26/07/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS2 - PARIS SUD 2;Non;4000;1322;Non;;approved;auto;
FTE;FTE-537;26/07/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS2 - PARIS SUD 2;Non;4000;1326;Non;;approved;auto;
FTE;FTE-538;26/07/2023;05/09/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5864;Oui;;approved;auto;
FTE;FTE-539;26/07/2023;05/09/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5868;Oui;;approved;auto;
FTE;FTE-540;26/07/2023;05/09/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5872;Oui;;approved;auto;
GRS25;a145eSs4-714;27/07/2023;30/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;463.325;Oui;;approved;auto;
GRS25;a345eSs4-714;27/07/2023;30/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;463.875;Oui;;approved;auto;
GRS25;a945eSs4-714;27/07/2023;30/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;464.525;Oui;;approved;auto;
GTS25;a945cSs4-714;27/07/2023;30/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;464.625;Oui;;approved;auto;Envoy�e
GUS25;945cSs4-714;27/07/2023;30/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;464.7375;Oui;;approved;auto;
PTU;PTU-1;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;12.5;426.6125;Non;416.6125;approved;auto;
PTU;PTU-10;27/07/2023;01/09/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404.65;Non;;approved;auto;
PTU;PTU-11;27/07/2023;29/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404.75;Oui;;approved;auto;
PTU;PTU-12;27/07/2023;29/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404.85;Oui;;approved;auto;
PTU;PTU-13;27/07/2023;29/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404.95;Oui;;approved;auto;
PTU;PTU-14;27/07/2023;29/08/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;405.05;Oui;;approved;auto;
PTU;PTU-15;27/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;405.15;Oui;;approved;auto;
PTU;PTU-16;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;405.25;Oui;;approved;auto;
PTU;PTU-17;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;405.35;Oui;;approved;auto;
PTU;PTU-18;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;405.45;Oui;;approved;auto;
PTU;PTU-19;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;407.9875;Oui;;approved;auto;
PTU;PTU-2;27/07/2023;01/09/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;12.5;426.7125;Oui;416.7125;approved;auto;
PTU;PTU-3;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;12.5;426.8125;Non;416.8125;approved;auto;
PTU;PTU-4;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;12.5;426.9125;Non;416.9125;approved;auto;
PTU;PTU-5;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;12.5;427.0125;Non;417.0125;approved;auto;
PTU;PTU-6;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;12.5;427.1125;Non;417.1125;approved;auto;
PTU;PTU-7;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404.35;Non;;approved;auto;
PTU;PTU-8;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404.45;Non;;approved;auto;
PTU;PTU-9;27/07/2023;29/08/2024;07/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404.55;Non;;approved;auto;
SIS;SIS-217;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;12.5;154.3625;Oui;149.7625;approved;auto;
SIS;SIS-218;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;6.25;154.4625;Oui;149.8625;approved;auto;
SIS;SIS-219;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;75.7;Oui;;approved;auto;
SIS;SIS-220;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;6.25;75.825;Oui;;approved;auto;
SIS;SIS-221;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;6.25;75.925;Oui;;approved;auto;
SIS;SIS-222;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.6125;Oui;;approved;auto;
SIS;SIS-223;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.625;Oui;;approved;auto;
SIS;SIS-224;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.6375;Oui;;approved;auto;
SIS;SIS-225;28/07/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;6.25;403.65;Oui;;approved;auto;
SIS;SIS-226;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;474.7;Oui;;approved;auto;
SIS;SIS-227;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;474.9;Oui;;approved;auto;
SIS;SIS-228;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;475.1;Oui;;approved;auto;
SIS;SIS-229;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;475.3;Oui;;approved;auto;
SIS;SIS-230;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;475.5;Oui;;approved;auto;
SIS;SIS-231;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;475.7;Oui;;approved;auto;
SIS;SIS-232;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;475.9;Oui;;approved;auto;
SIS;SIS-233;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;476.1;Non;;approved;auto;
SIS;SIS-234;28/07/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;476.3;Non;;approved;auto;
SIS;SIS-235;28/07/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;476.5;Non;;approved;auto;
SIS;SIS-236;28/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS2 - PARIS SUD 2;Non;4000;1330;Oui;;approved;auto;
SIS;SIS-237;28/07/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS2 - PARIS SUD 2;Non;4000;1334;Oui;;approved;auto;
SIS;SIS-238;28/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5876;Oui;;approved;auto;
SIS;SIS-239;28/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5880;Oui;;approved;auto;
SIS;SIS-240;28/07/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5884;Oui;;approved;auto;
STI;STI-196;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.975;Non;;approved;auto;
STI;STI-197;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;403.9875;Non;;approved;auto;
STI;STI-198;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404;Non;;approved;auto;
STI;STI-199;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404.025;Non;;approved;auto;
STI;STI-200;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404.0375;Non;;approved;auto;
STI;STI-201;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404.05;Non;;approved;auto;
STI;STI-202;12/06/2023;01/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404.0625;Non;;approved;auto;
STI;STI-203;12/06/2023;05/09/2024;08/09/2024;Telemetry_Telecommand;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;404.075;Non;;approved;auto;
STI;STI-324;12/06/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS2 - PARIS SUD 2;Non;4000;1465;Oui;;approved;auto;
STI;STI-325;12/06/2023;30/08/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS2 - PARIS SUD 2;Non;4000;1469;Oui;;approved;auto;
STI;STI-326;12/06/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5960;Oui;;approved;auto;
STI;STI-327;12/06/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5964;Oui;;approved;auto;
STI;STI-328;12/06/2023;30/08/2024;05/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5968;Oui;;approved;auto;
STI;STI-329;12/06/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS2 - PARIS SUD 2;Non;4000;1473;Oui;;approved;auto;
STI;STI-330;12/06/2023;05/09/2024;08/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Ground;PS2 - PARIS SUD 2;Non;4000;1477;Oui;;approved;auto;
STI;STI-331;12/06/2023;05/09/2024;07/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Ground to Air;PS2 - PARIS SUD 2;Non;4000;5972;Non;;approved;auto;
STI;STI-332;12/06/2023;05/09/2024;07/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Air to Ground;PS2 - PARIS SUD 2;Non;4000;6942;Non;;approved;auto;
STI;STI-333;12/06/2023;05/09/2024;07/09/2024;Wireless_Camera_and_Mobile_Airborne_Video_Links;Air to Ground;PS2 - PARIS SUD 2;Non;4000;6946;Non;;approved;auto;
STI;STI-544;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;512.7;Non;;approved;auto;
STI;STI-545;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;512.9;Non;;approved;auto;
STI;STI-546;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;513.1;Non;;approved;auto;
STI;STI-547;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;513.3;Non;;approved;auto;
STI;STI-548;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;513.5;Non;;approved;auto;
STI;STI-549;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;513.7;Non;;approved;auto;
STI;STI-550;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;513.9;Non;;approved;auto;
STI;STI-551;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;514.1;Non;;approved;auto;
STI;STI-552;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;514.3;Non;;approved;auto;
STI;STI-553;12/06/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;514.5;Oui;;approved;auto;
STI;STI-554;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;514.7;Non;;approved;auto;
STI;STI-555;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;514.9;Non;;approved;auto;
STI;STI-556;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;515.1;Non;;approved;auto;
STI;STI-557;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;515.3;Non;;approved;auto;
STI;STI-558;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;515.5;Non;;approved;auto;
STI;STI-559;12/06/2023;05/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;515.7;Oui;;approved;auto;
STI;STI-560;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;515.9;Non;;approved;auto;
STI;STI-561;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;516.1;Non;;approved;auto;
STI;STI-562;12/06/2023;01/09/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;516.3;Non;;approved;auto;
STI;STI-563;12/06/2023;30/08/2024;08/09/2024;Wireless_Microphones_and_In_Ear_Monitor;Ground to Ground;PS2 - PARIS SUD 2;Non;200;516.5;Oui;;approved;auto;
STI;STI-76;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;12.5;163.5875;Oui;158.9875;approved;auto;
STI;STI-77;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;6.25;163.6875;Oui;159.0875;approved;auto;
STI;STI-78;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;144.8875;Oui;;approved;auto;
STI;STI-79;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;6.25;144.9875;Oui;;approved;auto;
STI;STI-80;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;6.25;145.0875;Oui;;approved;auto;
STI;STI-81;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;12.5;163.7875;Non;159.1875;approved;auto;
STI;STI-82;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;6.25;163.8875;Non;159.2875;approved;auto;
STI;STI-83;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;12.5;145.1875;Oui;;approved;auto;
STI;STI-84;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;6.25;145.2875;Oui;;approved;auto;
STI;STI-85;12/06/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Non;6.25;145.3875;Oui;;approved;auto;
TDN;TDN-433;28/07/2023;01/09/2024;08/09/2024;Private_Mobile_Radio;Ground to Ground;PS2 - PARIS SUD 2;Oui;12.5;154.7625;Non;150.1625;approved;auto;
